antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'HR_high', 'Resp_high'})","frozenset({'SBP_low', 'Temp_abnormal'})",0.1320742683013252,0.020762010294998745,0.003748204173404372,0.028379518748140306,1.3668964779858772,1.0,0.0010060768552278315,1.0078400039934594,0.30926114113920483,0.02514087184982888,0.007779016473244018,0.10445568546089176
"frozenset({'HR_high', 'SBP_low'})","frozenset({'Resp_high', 'Temp_abnormal'})",0.050611064224557245,0.0404603758512057,0.003748204173404372,0.07405898751257017,1.830407799100147,1.0,0.001700461492649275,1.0362859093703018,0.4778585881953722,0.042923331169214415,0.0350153457093236,0.08334893709497909
"frozenset({'HR_high', 'Temp_abnormal'})","frozenset({'Resp_high', 'SBP_low'})",0.04668182784545905,0.03967762094046553,0.003748204173404372,0.08029257521391113,2.02362372820655,1.0,0.001895980303344179,1.0441607332711182,0.5306066758580125,0.04537159791000546,0.04229304154425803,0.08737951485901765
"frozenset({'Resp_high', 'SBP_low'})","frozenset({'HR_high', 'Temp_abnormal'})",0.03967762094046553,0.04668182784545905,0.003748204173404372,0.09446645450412418,2.02362372820655,1.0,0.001895980303344179,1.0527695819733525,0.5267366432273869,0.04537159791000546,0.05012453140452549,0.08737951485901765
"frozenset({'Resp_high', 'Temp_abnormal'})","frozenset({'HR_high', 'SBP_low'})",0.0404603758512057,0.050611064224557245,0.003748204173404372,0.09263888667738801,1.8304077991001468,1.0,0.001700461492649275,1.0463187388524195,0.47280346228579456,0.042923331169214415,0.0442682875996477,0.08334893709497909
"frozenset({'SBP_low', 'Temp_abnormal'})","frozenset({'HR_high', 'Resp_high'})",0.020762010294998745,0.1320742683013252,0.003748204173404372,0.1805318521736432,1.3668964779858772,1.0,0.0010060768552278315,1.0591329681340904,0.2741067085132927,0.02514087184982888,0.05583148661519512,0.10445568546089176
frozenset({'HR_high'}),"frozenset({'Resp_high', 'SBP_low', 'Temp_abnormal'})",0.33001204733895545,0.0069017723117361695,0.003748204173404372,0.011357779825397072,1.6456323553420695,1.0,0.001470536162541003,1.0045071992908354,0.5855789754181652,0.011250273135283664,0.004486975597603881,0.27721814128953043
frozenset({'Resp_high'}),"frozenset({'HR_high', 'SBP_low', 'Temp_abnormal'})",0.2893190998640648,0.00877265318481391,0.003748204173404372,0.012955260040437868,1.476777864975256,1.0,0.0012101080505543898,1.0042375048326537,0.4542827713905888,0.012734113547669753,0.004219624154905204,0.2201076513171272
frozenset({'SBP_low'}),"frozenset({'HR_high', 'Resp_high', 'Temp_abnormal'})",0.13512089214732542,0.021121497735486824,0.003748204173404372,0.02773963458824427,1.313336532079263,1.0,0.0008942485558976784,1.0068069594197175,0.27585420036746944,0.02457932514585789,0.006760937989185799,0.10259941924623438
frozenset({'Temp_abnormal'}),"frozenset({'HR_high', 'Resp_high', 'SBP_low'})",0.12109250681286682,0.019731866177901188,0.003748204173404372,0.030953229659344224,1.5686924581928527,1.0,0.0013588230338262958,1.0115797955525905,0.4124739191015454,0.027343951948338826,0.011447238866870596,0.11045506592017752
"frozenset({'HR_high', 'WBC_abnormal', 'Resp_high'})",frozenset({'Temp_abnormal'}),0.0505550151074919,0.12109250681286682,0.008544591260203195,0.16901569986746867,1.3957568830304348,1.0,0.0024227577488746474,1.0576703952733628,0.29864063051928147,0.052387723663941226,0.05452586697243944,0.11978910508772905
"frozenset({'HR_high', 'WBC_abnormal', 'Temp_abnormal'})",frozenset({'Resp_high'}),0.01778303193511187,0.2893190998640648,0.008544591260203195,0.48049125095098366,1.6607657468060013,1.0,0.00339962046788271,1.367986393755385,0.40507152060822915,0.028619579477972657,0.2689985773507526,0.25501235063158734
"frozenset({'HR_high', 'Resp_high', 'Temp_abnormal'})",frozenset({'WBC_abnormal'}),0.021121497735486824,0.294850567899962,0.008544591260203195,0.4045447613237761,1.3720331766870857,1.0,0.002316905657997143,1.1842190416657998,0.27700541998808753,0.027793843987325855,0.15556162769234425,0.21676207847909257
"frozenset({'WBC_abnormal', 'Resp_high', 'Temp_abnormal'})",frozenset({'HR_high'}),0.015072702791503727,0.33001204733895545,0.008544591260203195,0.5668917763720295,1.7177911562415622,1.0,0.0035704177530474605,1.5469296497047076,0.42425167592746355,0.025389514549725198,0.35355819174395586,0.29639176596396605
"frozenset({'HR_high', 'WBC_abnormal'})","frozenset({'Resp_high', 'Temp_abnormal'})",0.11834738856211466,0.0404603758512057,0.008544591260203195,0.07219923788786065,1.7844430845965347,1.0,0.0037562114379713525,1.0342087044252921,0.49861029348428826,0.05686417424112502,0.03307717705228736,0.1416917084937926
"frozenset({'HR_high', 'Resp_high'})","frozenset({'WBC_abnormal', 'Temp_abnormal'})",0.1320742683013252,0.039536531783714836,0.008544591260203195,0.06469535186603384,1.6363436282158155,1.0,0.00332283275369697,1.0268990645267437,0.4480584022526409,0.05239952116248474,0.0261944581078575,0.1404071196260867
"frozenset({'HR_high', 'Temp_abnormal'})","frozenset({'WBC_abnormal', 'Resp_high'})",0.04668182784545905,0.09925912086637761,0.008544591260203195,0.18303891802373726,1.844051372066289,1.0,0.003910994067827343,1.1025505363789092,0.4801290604186451,0.062189357990884715,0.09301209604025437,0.13456130335635916
"frozenset({'WBC_abnormal', 'Resp_high'})","frozenset({'HR_high', 'Temp_abnormal'})",0.09925912086637761,0.04668182784545905,0.008544591260203195,0.08608368868898106,1.844051372066289,1.0,0.003910994067827343,1.0431132045197877,0.5081547522488752,0.062189357990884715,0.041331280567611615,0.13456130335635916
"frozenset({'WBC_abnormal', 'Temp_abnormal'})","frozenset({'HR_high', 'Resp_high'})",0.039536531783714836,0.1320742683013252,0.008544591260203195,0.21611888738613957,1.6363436282158155,1.0,0.00332283275369697,1.1072160277016583,0.4048893367501729,0.05239952116248474,0.09683388337885211,0.1404071196260867
"frozenset({'Resp_high', 'Temp_abnormal'})","frozenset({'HR_high', 'WBC_abnormal'})",0.0404603758512057,0.11834738856211466,0.008544591260203195,0.21118417909972453,1.7844430845965347,1.0,0.0037562114379713525,1.1176913394455694,0.4581374820557331,0.05686417424112502,0.10529860552015216,0.1416917084937926
frozenset({'HR_high'}),"frozenset({'WBC_abnormal', 'Resp_high', 'Temp_abnormal'})",0.33001204733895545,0.015072702791503727,0.008544591260203195,0.02589175555590261,1.7177911562415622,1.0,0.0035704177530474605,1.0111066227250474,0.6236784629451548,0.025389514549725198,0.010984620687295898,0.29639176596396605
frozenset({'WBC_abnormal'}),"frozenset({'HR_high', 'Resp_high', 'Temp_abnormal'})",0.294850567899962,0.021121497735486824,0.008544591260203195,0.028979395634409072,1.3720331766870857,1.0,0.002316905657997143,1.008092411081283,0.38453501951998087,0.027793843987325855,0.008027449658710434,0.21676207847909257
frozenset({'Resp_high'}),"frozenset({'HR_high', 'WBC_abnormal', 'Temp_abnormal'})",0.2893190998640648,0.01778303193511187,0.008544591260203195,0.02953345031219104,1.6607657468060015,1.0,0.00339962046788271,1.012108009679323,0.5598407396978681,0.028619579477972657,0.011963159626766804,0.25501235063158734
frozenset({'Temp_abnormal'}),"frozenset({'HR_high', 'WBC_abnormal', 'Resp_high'})",0.12109250681286682,0.0505550151074919,0.008544591260203195,0.07056251030798942,1.3957568830304345,1.0,0.0024227577488746474,1.02152645597191,0.32260829624227305,0.052387723663941226,0.02107283256940125,0.11978910508772905
"frozenset({'HR_high', 'Lactate_high', 'Resp_high'})",frozenset({'Temp_abnormal'}),0.016488748300809812,0.12109250681286682,0.003509190122470542,0.2128233179651481,1.7575267336239035,1.0,0.001512526256519084,1.1165314131449589,0.4382447190627621,0.026173909700732308,0.1043691308395187,0.12090136695390853
"frozenset({'HR_high', 'Lactate_high', 'Temp_abnormal'})",frozenset({'Resp_high'}),0.007808221825655034,0.2893190998640648,0.003509190122470542,0.44942244224422445,1.5533797888054521,1.0,0.0012501224123330833,1.2907916244039466,0.35904593913357036,0.011951544353679702,0.22528161703731725,0.2307757881073533
"frozenset({'HR_high', 'Resp_high', 'Temp_abnormal'})",frozenset({'Lactate_high'}),0.021121497735486824,0.09087559028739668,0.003509190122470542,0.16614305322556047,1.8282473071165564,1.0,0.0015897615480042647,1.090264239243094,0.4628031426053837,0.03234637402313594,0.08279115832117817,0.10237918729136636
"frozenset({'Lactate_high', 'Resp_high', 'Temp_abnormal'})",frozenset({'HR_high'}),0.005859387582865721,0.33001204733895545,0.003509190122470542,0.5989004947773502,1.8147837317048592,1.0,0.0015755216300965722,1.670378407196327,0.4516163493423149,0.010558329585807992,0.4013332573674333,0.3047670080202442
"frozenset({'HR_high', 'Lactate_high'})","frozenset({'Resp_high', 'Temp_abnormal'})",0.040988654885614706,0.0404603758512057,0.003509190122470542,0.08561369316127815,2.1159885779639116,1.0,0.0018507737401632122,1.0493810077560977,0.5499493406437188,0.04502434306780515,0.04705727223107421,0.08617260936267178
"frozenset({'HR_high', 'Resp_high'})","frozenset({'Lactate_high', 'Temp_abnormal'})",0.1320742683013252,0.015507566630803821,0.003509190122470542,0.02656982444501895,1.713345818694814,1.0,0.0014610396065730803,1.0113642026845,0.47970310180924153,0.02435708823910817,0.011236508721917879,0.12642935989813575
"frozenset({'HR_high', 'Temp_abnormal'})","frozenset({'Lactate_high', 'Resp_high'})",0.04668182784545905,0.03023431107904214,0.003509190122470542,0.07517250897046647,2.4863311346483647,1.0,0.0020977972176526418,1.0485908975752853,0.6270739147141946,0.04780460405641417,0.046339232667043845,0.09561949548246315
"frozenset({'Lactate_high', 'Resp_high'})","frozenset({'HR_high', 'Temp_abnormal'})",0.03023431107904214,0.04668182784545905,0.003509190122470542,0.11606648199445983,2.4863311346483647,1.0,0.0020977972176526418,1.0784953310805054,0.6164385531584353,0.04780460405641417,0.07278226323137049,0.09561949548246315
"frozenset({'Lactate_high', 'Temp_abnormal'})","frozenset({'HR_high', 'Resp_high'})",0.015507566630803821,0.1320742683013252,0.003509190122470542,0.22628889535125257,1.713345818694814,1.0,0.0014610396065730803,1.1217697748989905,0.42290489141806836,0.02435708823910817,0.10855148500498273,0.12642935989813575
"frozenset({'Resp_high', 'Temp_abnormal'})","frozenset({'HR_high', 'Lactate_high'})",0.0404603758512057,0.040988654885614706,0.003509190122470542,0.08673152556406541,2.115988577963912,1.0,0.0018507737401632122,1.0500869918965539,0.5496465634583504,0.04502434306780515,0.04769794529698161,0.08617260936267178
frozenset({'HR_high'}),"frozenset({'Lactate_high', 'Resp_high', 'Temp_abnormal'})",0.33001204733895545,0.005859387582865721,0.003509190122470542,0.010633521263138167,1.8147837317048592,1.0,0.0015755216300965722,1.0048254451539207,0.6701167570693605,0.010558329585807992,0.00480227205351234,0.3047670080202442
frozenset({'Lactate_high'}),"frozenset({'HR_high', 'Resp_high', 'Temp_abnormal'})",0.09087559028739668,0.021121497735486824,0.003509190122470542,0.03861532135717223,1.8282473071165564,1.0,0.0015897615480042647,1.0181964868073217,0.49831248862857097,0.03234637402313594,0.0178712920768161,0.10237918729136636
frozenset({'Resp_high'}),"frozenset({'HR_high', 'Lactate_high', 'Temp_abnormal'})",0.2893190998640648,0.007808221825655034,0.003509190122470542,0.012129133970482138,1.5533797888054521,1.0,0.0012501224123330833,1.0043739645467973,0.5012691754162447,0.011951544353679702,0.00435491629730865,0.2307757881073533
frozenset({'Temp_abnormal'}),"frozenset({'HR_high', 'Lactate_high', 'Resp_high'})",0.12109250681286682,0.016488748300809812,0.003509190122470542,0.028979415942668958,1.7575267336239035,1.0,0.001512526256519084,1.012863442698267,0.49040270510494605,0.026173909700732308,0.012700075998397885,0.12090136695390853
"frozenset({'HR_high', 'WBC_abnormal', 'SBP_low'})",frozenset({'Temp_abnormal'}),0.019027708879597476,0.12109250681286682,0.003489218597998982,0.18337565600135433,1.5143435446814084,1.0,0.0011851056308630785,1.0762690331805622,0.3462359368918481,0.02553753300641267,0.07086428284122781,0.10609507205662494
"frozenset({'HR_high', 'WBC_abnormal', 'Temp_abnormal'})",frozenset({'SBP_low'}),0.01778303193511187,0.13512089214732542,0.003489218597998982,0.1962105568235337,1.452111170266703,1.0,0.0010863594578422874,1.0760020739197447,0.3169844358631284,0.023352578226394104,0.07063376155296658,0.11101674806885957
"frozenset({'HR_high', 'SBP_low', 'Temp_abnormal'})",frozenset({'WBC_abnormal'}),0.00877265318481391,0.294850567899962,0.003489218597998982,0.3977381214658148,1.348948127516447,1.0,0.0009025968244671901,1.1708352416664087,0.2609710586825628,0.011625535824294708,0.14590886538678563,0.20478598777641036
"frozenset({'WBC_abnormal', 'SBP_low', 'Temp_abnormal'})",frozenset({'HR_high'}),0.00741909921982206,0.33001204733895545,0.003489218597998982,0.47030218825981246,1.4251061197676973,1.0,0.001040826475054657,1.264849387351572,0.3005275132404555,0.010448578946962273,0.20939203513086388,0.24043759598057232
"frozenset({'HR_high', 'WBC_abnormal'})","frozenset({'SBP_low', 'Temp_abnormal'})",0.11834738856211466,0.020762010294998745,0.003489218597998982,0.029482852476864455,1.420038428743407,1.0,0.0010320888982861408,1.0089857682619232,0.3354991542354655,0.025727871702666365,0.008905743316282994,0.09877034608824758
"frozenset({'HR_high', 'SBP_low'})","frozenset({'WBC_abnormal', 'Temp_abnormal'})",0.050611064224557245,0.039536531783714836,0.003489218597998982,0.06894181443246476,1.7437496745949277,1.0,0.0014882326486771414,1.0315826476847154,0.44926075541935656,0.04026406565956941,0.03061572211940517,0.07859742060246973
"frozenset({'HR_high', 'Temp_abnormal'})","frozenset({'WBC_abnormal', 'SBP_low'})",0.04668182784545905,0.044275581267998534,0.003489218597998982,0.07474468672370964,1.6881695187982442,1.0,0.001422353535488643,1.0329304841793572,0.42760375108274856,0.03989128593419705,0.031880639291539406,0.07677576278710035
"frozenset({'WBC_abnormal', 'SBP_low'})","frozenset({'HR_high', 'Temp_abnormal'})",0.044275581267998534,0.04668182784545905,0.003489218597998982,0.07880683885049108,1.6881695187982442,1.0,0.001422353535488643,1.0348732625901662,0.42652716452454675,0.03989128593419705,0.03369809990344367,0.07677576278710035
"frozenset({'WBC_abnormal', 'Temp_abnormal'})","frozenset({'HR_high', 'SBP_low'})",0.039536531783714836,0.050611064224557245,0.003489218597998982,0.0882530267724747,1.743749674594928,1.0,0.0014882326486771414,1.0412855360678275,0.4440805971156483,0.04026406565956941,0.03964862147584668,0.07859742060246973
"frozenset({'SBP_low', 'Temp_abnormal'})","frozenset({'HR_high', 'WBC_abnormal'})",0.020762010294998745,0.11834738856211466,0.003489218597998982,0.16805783969963073,1.4200384287434067,1.0,0.0010320888982861408,1.059752292298263,0.30206518596772264,0.025727871702666365,0.05638326308186555,0.09877034608824758
frozenset({'HR_high'}),"frozenset({'WBC_abnormal', 'SBP_low', 'Temp_abnormal'})",0.33001204733895545,0.00741909921982206,0.003489218597998982,0.010573003701332167,1.4251061197676973,1.0,0.001040826475054657,1.0031876070627832,0.4452287068993774,0.010448578946962273,0.0031774785098434882,0.24043759598057232
frozenset({'WBC_abnormal'}),"frozenset({'HR_high', 'SBP_low', 'Temp_abnormal'})",0.294850567899962,0.00877265318481391,0.003489218597998982,0.011833854087005921,1.3489481275164472,1.0,0.0009025968244671901,1.003097860531706,0.36684656941873334,0.011625535824294708,0.0030882934293809086,0.20478598777641036
frozenset({'SBP_low'}),"frozenset({'HR_high', 'WBC_abnormal', 'Temp_abnormal'})",0.13512089214732542,0.01778303193511187,0.003489218597998982,0.02582293931418545,1.452111170266703,1.0,0.0010863594578422874,1.0082530247359895,0.3599896085942645,0.023352578226394104,0.008185469850834872,0.11101674806885957
frozenset({'Temp_abnormal'}),"frozenset({'HR_high', 'WBC_abnormal', 'SBP_low'})",0.12109250681286682,0.019027708879597476,0.003489218597998982,0.02881448811189555,1.5143435446814084,1.0,0.0011851056308630785,1.0100771470666519,0.38644324108487144,0.02553753300641267,0.009976611287481174,0.10609507205662494
"frozenset({'HR_high', 'WBC_abnormal', 'Lactate_high'})",frozenset({'Temp_abnormal'}),0.01988004200462566,0.12109250681286682,0.0037372520470812585,0.18799014842180312,1.5524507120190199,1.0,0.0013299279251960472,1.0823852586011318,0.36307511537232023,0.027232440451041694,0.07611454234660021,0.10942646689342612
"frozenset({'HR_high', 'WBC_abnormal', 'Temp_abnormal'})",frozenset({'Lactate_high'}),0.01778303193511187,0.09087559028739668,0.0037372520470812585,0.2101583161250589,2.312593683963176,1.0,0.002121208522878341,1.1510210568432708,0.5778612099034717,0.035619550534201155,0.13120616338458058,0.12564162172995702
"frozenset({'HR_high', 'Lactate_high', 'Temp_abnormal'})",frozenset({'WBC_abnormal'}),0.007808221825655034,0.294850567899962,0.0037372520470812585,0.4786303630363037,1.623298087723864,1.0,0.001434993407497994,1.3524942422934738,0.3869919164620447,0.012502451566739728,0.26062531822371127,0.2456527172972066
"frozenset({'WBC_abnormal', 'Lactate_high', 'Temp_abnormal'})",frozenset({'HR_high'}),0.007305712500241591,0.33001204733895545,0.0037372520470812585,0.5115520282186949,1.5501010715929402,1.0,0.0013262789076067321,1.3716669765618787,0.35749251380268793,0.01120344852226881,0.27096006750375534,0.2614383104970347
"frozenset({'HR_high', 'WBC_abnormal'})","frozenset({'Lactate_high', 'Temp_abnormal'})",0.11834738856211466,0.015507566630803821,0.0037372520470812585,0.03157866086009799,2.0363388797163684,1.0,0.0019019720333726354,1.0165951467401242,0.577237105249517,0.028722087438728523,0.016324243523431245,0.13628702475101614
"frozenset({'HR_high', 'Lactate_high'})","frozenset({'WBC_abnormal', 'Temp_abnormal'})",0.040988654885614706,0.039536531783714836,0.0037372520470812585,0.09117771874950882,2.3061638094180297,1.0,0.002116702790424434,1.0568220960590209,0.5905868176748912,0.04866978211442139,0.053766945516104725,0.09285213562171948
"frozenset({'HR_high', 'Temp_abnormal'})","frozenset({'WBC_abnormal', 'Lactate_high'})",0.04668182784545905,0.0423215930834101,0.0037372520470812585,0.08005796301407674,1.8916575955988562,1.0,0.0017616027246159377,1.041020377821091,0.49444468549284804,0.04383042062394694,0.039404010425760104,0.08418199861718878
"frozenset({'WBC_abnormal', 'Lactate_high'})","frozenset({'HR_high', 'Temp_abnormal'})",0.0423215930834101,0.04668182784545905,0.0037372520470812585,0.08830603422030081,1.8916575955988564,1.0,0.0017616027246159377,1.045655897633636,0.4921935175746556,0.04383042062394694,0.04366244931717731,0.08418199861718878
"frozenset({'WBC_abnormal', 'Temp_abnormal'})","frozenset({'HR_high', 'Lactate_high'})",0.039536531783714836,0.040988654885614706,0.0037372520470812585,0.09452655249393016,2.30616380941803,1.0,0.002116702790424434,1.0591269658494946,0.5896939104587365,0.04866978211442139,0.05582613582316877,0.09285213562171948
"frozenset({'Lactate_high', 'Temp_abnormal'})","frozenset({'HR_high', 'WBC_abnormal'})",0.015507566630803821,0.11834738856211466,0.0037372520470812585,0.2409953886419343,2.0363388797163684,1.0,0.0019019720333726354,1.161590586202591,0.516939068307933,0.028722087438728523,0.13911148051815247,0.13628702475101614
frozenset({'HR_high'}),"frozenset({'WBC_abnormal', 'Lactate_high', 'Temp_abnormal'})",0.33001204733895545,0.007305712500241591,0.0037372520470812585,0.011324592775374428,1.55010107159294,1.0,0.0013262789076067321,1.004064913768225,0.5296823246841209,0.01120344852226881,0.004048457139060362,0.2614383104970347
frozenset({'WBC_abnormal'}),"frozenset({'HR_high', 'Lactate_high', 'Temp_abnormal'})",0.294850567899962,0.007808221825655034,0.0037372520470812585,0.012675071558109555,1.623298087723864,1.0,0.001434993407497994,1.004929329334503,0.544523160984551,0.012502451566739728,0.004905150233566371,0.2456527172972066
frozenset({'Lactate_high'}),"frozenset({'HR_high', 'WBC_abnormal', 'Temp_abnormal'})",0.09087559028739668,0.01778303193511187,0.0037372520470812585,0.04112492733485517,2.312593683963176,1.0,0.002121208522878341,1.0243429994846625,0.6243205874684671,0.035619550534201155,0.023764500266911764,0.12564162172995702
frozenset({'Temp_abnormal'}),"frozenset({'HR_high', 'WBC_abnormal', 'Lactate_high'})",0.12109250681286682,0.01988004200462566,0.0037372520470812585,0.030862785365049134,1.55245071201902,1.0,0.0013299279251960472,1.011332495744228,0.4048858037806223,0.027232440451041694,0.01120550935712637,0.10942646689342612
"frozenset({'HR_high', 'WBC_abnormal', 'Resp_high'})",frozenset({'SBP_low'}),0.0505550151074919,0.13512089214732542,0.007873934583593714,0.15574982159241513,1.1526701690409022,1.0,0.001042895839747894,1.0244346166251332,0.13950164467219117,0.04428485502887827,0.02385180686848512,0.1070115397011166
"frozenset({'HR_high', 'WBC_abnormal', 'SBP_low'})",frozenset({'Resp_high'}),0.019027708879597476,0.2893190998640648,0.007873934583593714,0.4138141188420518,1.4303034920144588,1.0,0.0023688549780731,1.2123814697345838,0.30668316122831113,0.026205142828963305,0.17517709981255203,0.2205147586487873
"frozenset({'HR_high', 'Resp_high', 'SBP_low'})",frozenset({'WBC_abnormal'}),0.019731866177901188,0.294850567899962,0.007873934583593714,0.3990466240041791,1.353385977331979,1.0,0.0020559826353134967,1.1733845923264132,0.2663684324653516,0.025672371638141806,0.14776450403413932,0.21287572749797087
"frozenset({'WBC_abnormal', 'Resp_high', 'SBP_low'})",frozenset({'HR_high'}),0.014528317688972498,0.33001204733895545,0.007873934583593714,0.5419715311959558,1.6422780185333559,1.0,0.0030794147186651386,1.4627648678922658,0.3968553410489067,0.02338794091588416,0.3163631271504867,0.2829155339914123
"frozenset({'HR_high', 'WBC_abnormal'})","frozenset({'Resp_high', 'SBP_low'})",0.11834738856211466,0.03967762094046553,0.007873934583593714,0.0665323897659227,1.6768240683016638,1.0,0.003178191760932143,1.0287688276818978,0.4578158211290099,0.052440081350347105,0.027964326783425225,0.1324900696637628
"frozenset({'HR_high', 'Resp_high'})","frozenset({'WBC_abnormal', 'SBP_low'})",0.1320742683013252,0.044275581267998534,0.007873934583593714,0.059617476476412995,1.3465091765944417,1.0,0.0020262695840069468,1.0163145260834163,0.29649874452339203,0.046736262475622334,0.016052634951787857,0.11872834536807189
"frozenset({'HR_high', 'SBP_low'})","frozenset({'WBC_abnormal', 'Resp_high'})",0.050611064224557245,0.09925912086637761,0.007873934583593714,0.1555773367787268,1.567385802138673,1.0,0.002850324842552387,1.0666943443908865,0.3812926112422677,0.055451707742005724,0.06252432549360794,0.11745220013771318
"frozenset({'WBC_abnormal', 'Resp_high'})","frozenset({'HR_high', 'SBP_low'})",0.09925912086637761,0.050611064224557245,0.007873934583593714,0.07932706349669957,1.5673858021386733,1.0,0.002850324842552387,1.0311902285096,0.40188581954282016,0.055451707742005724,0.030246823182837754,0.11745220013771318
"frozenset({'WBC_abnormal', 'SBP_low'})","frozenset({'HR_high', 'Resp_high'})",0.044275581267998534,0.1320742683013252,0.007873934583593714,0.1778392142597308,1.3465091765944417,1.0,0.0020262695840069468,1.0556642286425753,0.26926055748332295,0.046736262475622334,0.05272910375503671,0.11872834536807189
"frozenset({'Resp_high', 'SBP_low'})","frozenset({'HR_high', 'WBC_abnormal'})",0.03967762094046553,0.11834738856211466,0.007873934583593714,0.1984477495616029,1.676824068301664,1.0,0.003178191760932143,1.099931552753646,0.42031147358167353,0.052440081350347105,0.09085251941674935,0.1324900696637628
frozenset({'HR_high'}),"frozenset({'WBC_abnormal', 'Resp_high', 'SBP_low'})",0.33001204733895545,0.014528317688972498,0.007873934583593714,0.023859536786868855,1.6422780185333556,1.0,0.0030794147186651386,1.0095592995573415,0.5837264670569978,0.02338794091588416,0.009468784608821773,0.2829155339914123
frozenset({'WBC_abnormal'}),"frozenset({'HR_high', 'Resp_high', 'SBP_low'})",0.294850567899962,0.019731866177901188,0.007873934583593714,0.02670483099176262,1.353385977331979,1.0,0.0020559826353134967,1.007164285856845,0.37029383321531834,0.025672371638141806,0.007113323970527946,0.21287572749797087
frozenset({'Resp_high'}),"frozenset({'HR_high', 'WBC_abnormal', 'SBP_low'})",0.2893190998640648,0.019027708879597476,0.007873934583593714,0.027215398455522795,1.4303034920144588,1.0,0.0023688549780731,1.0084167549146295,0.42332315848173163,0.026205142828963305,0.008346504432427826,0.2205147586487873
frozenset({'SBP_low'}),"frozenset({'HR_high', 'WBC_abnormal', 'Resp_high'})",0.13512089214732542,0.0505550151074919,0.007873934583593714,0.058273257809818055,1.1526701690409022,1.0,0.001042895839747894,1.0081958410614695,0.1531417925530816,0.04428485502887827,0.008129215304876229,0.1070115397011166
"frozenset({'HR_high', 'Lactate_high', 'Resp_high'})",frozenset({'SBP_low'}),0.016488748300809812,0.13512089214732542,0.0035033919379465405,0.21247167304837072,1.572456114460138,1.0,0.0012754175571484225,1.0982196808087592,0.3701556068223156,0.023654585631513927,0.08943536755453851,0.11919975306688667
"frozenset({'HR_high', 'Lactate_high', 'SBP_low'})",frozenset({'Resp_high'}),0.00830171175292003,0.2893190998640648,0.0035033919379465405,0.42200838118888717,1.4586260685421937,1.0,0.0011015481662607902,1.2295695594994174,0.317055434780636,0.01191154179772721,0.1867072568004041,0.2170587371826097
"frozenset({'HR_high', 'Resp_high', 'SBP_low'})",frozenset({'Lactate_high'}),0.019731866177901188,0.09087559028739668,0.0035033919379465405,0.17754995429019196,1.9537694746046226,1.0,0.0017102469515578524,1.1053855665215409,0.49799526535536354,0.03271016794186997,0.09533828712199598,0.10805073605277934
"frozenset({'Lactate_high', 'Resp_high', 'SBP_low'})",frozenset({'HR_high'}),0.0058342621165950485,0.33001204733895545,0.0035033919379465405,0.6004858657243816,1.8195877107105196,1.0,0.001578015152136901,1.6770068820614756,0.45306827295935936,0.010541497210515907,0.4036995252096156,0.30555090868640095
"frozenset({'HR_high', 'Lactate_high'})","frozenset({'Resp_high', 'SBP_low'})",0.040988654885614706,0.03967762094046553,0.0035033919379465405,0.08547223488361126,2.154167333063101,1.0,0.0018770596265355597,1.0500746020951235,0.558683181285137,0.04540255316306679,0.047686709111156446,0.08688432813219986
"frozenset({'HR_high', 'Resp_high'})","frozenset({'Lactate_high', 'SBP_low'})",0.1320742683013252,0.016140857229369737,0.0035033919379465405,0.026525923505051046,1.6434023997675136,1.0,0.0013716000296213771,1.0106680460491289,0.4510827249997084,0.024209453172649286,0.010555440127776917,0.12178854648949367
"frozenset({'HR_high', 'SBP_low'})","frozenset({'Lactate_high', 'Resp_high'})",0.050611064224557245,0.03023431107904214,0.0035033919379465405,0.06922185873038099,2.2895133462579302,1.0,0.001973201278139896,1.0418870468940733,0.5932510229503272,0.045297415265178956,0.040203059457300086,0.09254828287041103
"frozenset({'Lactate_high', 'Resp_high'})","frozenset({'HR_high', 'SBP_low'})",0.03023431107904214,0.050611064224557245,0.0035033919379465405,0.11587470701044107,2.2895133462579302,1.0,0.001973201278139896,1.0738171877938285,0.5807856101335118,0.045297415265178956,0.06874278846801361,0.09254828287041103
"frozenset({'Lactate_high', 'SBP_low'})","frozenset({'HR_high', 'Resp_high'})",0.016140857229369737,0.1320742683013252,0.0035033919379465405,0.2170511694739363,1.6434023997675136,1.0,0.0013716000296213771,1.1085344250600835,0.3979292229266573,0.024209453172649286,0.09790803299067671,0.12178854648949367
"frozenset({'Resp_high', 'SBP_low'})","frozenset({'HR_high', 'Lactate_high'})",0.03967762094046553,0.040988654885614706,0.0035033919379465405,0.08829642138078846,2.1541673330631004,1.0,0.0018770596265355597,1.0518894162583217,0.5579204659395195,0.04540255316306679,0.049329725593111884,0.08688432813219986
frozenset({'HR_high'}),"frozenset({'Lactate_high', 'Resp_high', 'SBP_low'})",0.33001204733895545,0.0058342621165950485,0.0035033919379465405,0.010615951648420295,1.8195877107105196,1.0,0.001578015152136901,1.004832996387795,0.6722881390765502,0.010541497210515907,0.004809750879169847,0.30555090868640095
